"customer_id","store_id","first_name","last_name","email","address_id","active","create_date","last_update"
183.00,2.00,"IDA","ANDREWS","IDA.ANDREWS@sakilacustomer.org",187.00,1.00,2/14/2006 22:04:36,2/15/2006 4:57:20
184.00,1.00,"VIVIAN","RUIZ","VIVIAN.RUIZ@sakilacustomer.org",188.00,1.00,2/14/2006 22:04:36,2/15/2006 4:57:20
185.00,1.00,"ROBERTA","HARPER","ROBERTA.HARPER@sakilacustomer.org",189.00,1.00,2/14/2006 22:04:36,2/15/2006 4:57:20
186.00,2.00,"HOLLY","FOX","HOLLY.FOX@sakilacustomer.org",190.00,1.00,2/14/2006 22:04:36,2/15/2006 4:57:20
187.00,2.00,"BRITTANY","RILEY","BRITTANY.RILEY@sakilacustomer.org",191.00,1.00,2/14/2006 22:04:36,2/15/2006 4:57:20
188.00,1.00,"MELANIE","ARMSTRONG","MELANIE.ARMSTRONG@sakilacustomer.org",192.00,1.00,2/14/2006 22:04:36,2/15/2006 4:57:20
189.00,1.00,"LORETTA","CARPENTER","LORETTA.CARPENTER@sakilacustomer.org",193.00,1.00,2/14/2006 22:04:36,2/15/2006 4:57:20
190.00,2.00,"YOLANDA","WEAVER","YOLANDA.WEAVER@sakilacustomer.org",194.00,1.00,2/14/2006 22:04:36,2/15/2006 4:57:20
191.00,1.00,"JEANETTE","GREENE","JEANETTE.GREENE@sakilacustomer.org",195.00,1.00,2/14/2006 22:04:36,2/15/2006 4:57:20
192.00,1.00,"LAURIE","LAWRENCE","LAURIE.LAWRENCE@sakilacustomer.org",196.00,1.00,2/14/2006 22:04:36,2/15/2006 4:57:20
193.00,2.00,"KATIE","ELLIOTT","KATIE.ELLIOTT@sakilacustomer.org",197.00,1.00,2/14/2006 22:04:36,2/15/2006 4:57:20
194.00,2.00,"KRISTEN","CHAVEZ","KRISTEN.CHAVEZ@sakilacustomer.org",198.00,1.00,2/14/2006 22:04:36,2/15/2006 4:57:20
195.00,1.00,"VANESSA","SIMS","VANESSA.SIMS@sakilacustomer.org",199.00,1.00,2/14/2006 22:04:36,2/15/2006 4:57:20
196.00,1.00,"ALMA","AUSTIN","ALMA.AUSTIN@sakilacustomer.org",200.00,1.00,2/14/2006 22:04:36,2/15/2006 4:57:20
197.00,2.00,"SUE","PETERS","SUE.PETERS@sakilacustomer.org",201.00,1.00,2/14/2006 22:04:36,2/15/2006 4:57:20
198.00,2.00,"ELSIE","KELLEY","ELSIE.KELLEY@sakilacustomer.org",202.00,1.00,2/14/2006 22:04:36,2/15/2006 4:57:20
199.00,2.00,"BETH","FRANKLIN","BETH.FRANKLIN@sakilacustomer.org",203.00,1.00,2/14/2006 22:04:36,2/15/2006 4:57:20
200.00,2.00,"JEANNE","LAWSON","JEANNE.LAWSON@sakilacustomer.org",204.00,1.00,2/14/2006 22:04:36,2/15/2006 4:57:20
201.00,1.00,"VICKI","FIELDS","VICKI.FIELDS@sakilacustomer.org",205.00,1.00,2/14/2006 22:04:36,2/15/2006 4:57:20
202.00,2.00,"CARLA","GUTIERREZ","CARLA.GUTIERREZ@sakilacustomer.org",206.00,1.00,2/14/2006 22:04:36,2/15/2006 4:57:20
203.00,1.00,"TARA","RYAN","TARA.RYAN@sakilacustomer.org",207.00,1.00,2/14/2006 22:04:36,2/15/2006 4:57:20
204.00,1.00,"ROSEMARY","SCHMIDT","ROSEMARY.SCHMIDT@sakilacustomer.org",208.00,1.00,2/14/2006 22:04:36,2/15/2006 4:57:20
205.00,2.00,"EILEEN","CARR","EILEEN.CARR@sakilacustomer.org",209.00,1.00,2/14/2006 22:04:36,2/15/2006 4:57:20
206.00,1.00,"TERRI","VASQUEZ","TERRI.VASQUEZ@sakilacustomer.org",210.00,1.00,2/14/2006 22:04:36,2/15/2006 4:57:20
207.00,1.00,"GERTRUDE","CASTILLO","GERTRUDE.CASTILLO@sakilacustomer.org",211.00,1.00,2/14/2006 22:04:36,2/15/2006 4:57:20
208.00,1.00,"LUCY","WHEELER","LUCY.WHEELER@sakilacustomer.org",212.00,1.00,2/14/2006 22:04:36,2/15/2006 4:57:20
209.00,2.00,"TONYA","CHAPMAN","TONYA.CHAPMAN@sakilacustomer.org",213.00,1.00,2/14/2006 22:04:36,2/15/2006 4:57:20
210.00,2.00,"ELLA","OLIVER","ELLA.OLIVER@sakilacustomer.org",214.00,1.00,2/14/2006 22:04:36,2/15/2006 4:57:20
211.00,1.00,"STACEY","MONTGOMERY","STACEY.MONTGOMERY@sakilacustomer.org",215.00,1.00,2/14/2006 22:04:36,2/15/2006 4:57:20
212.00,2.00,"WILMA","RICHARDS","WILMA.RICHARDS@sakilacustomer.org",216.00,1.00,2/14/2006 22:04:36,2/15/2006 4:57:20
213.00,1.00,"GINA","WILLIAMSON","GINA.WILLIAMSON@sakilacustomer.org",217.00,1.00,2/14/2006 22:04:36,2/15/2006 4:57:20
214.00,1.00,"KRISTIN","JOHNSTON","KRISTIN.JOHNSTON@sakilacustomer.org",218.00,1.00,2/14/2006 22:04:36,2/15/2006 4:57:20
215.00,2.00,"JESSIE","BANKS","JESSIE.BANKS@sakilacustomer.org",219.00,1.00,2/14/2006 22:04:36,2/15/2006 4:57:20
216.00,1.00,"NATALIE","MEYER","NATALIE.MEYER@sakilacustomer.org",220.00,1.00,2/14/2006 22:04:36,2/15/2006 4:57:20
217.00,2.00,"AGNES","BISHOP","AGNES.BISHOP@sakilacustomer.org",221.00,1.00,2/14/2006 22:04:36,2/15/2006 4:57:20
218.00,1.00,"VERA","MCCOY","VERA.MCCOY@sakilacustomer.org",222.00,1.00,2/14/2006 22:04:36,2/15/2006 4:57:20
219.00,2.00,"WILLIE","HOWELL","WILLIE.HOWELL@sakilacustomer.org",223.00,1.00,2/14/2006 22:04:36,2/15/2006 4:57:20
220.00,2.00,"CHARLENE","ALVAREZ","CHARLENE.ALVAREZ@sakilacustomer.org",224.00,1.00,2/14/2006 22:04:36,2/15/2006 4:57:20
221.00,1.00,"BESSIE","MORRISON","BESSIE.MORRISON@sakilacustomer.org",225.00,1.00,2/14/2006 22:04:36,2/15/2006 4:57:20
222.00,2.00,"DELORES","HANSEN","DELORES.HANSEN@sakilacustomer.org",226.00,1.00,2/14/2006 22:04:36,2/15/2006 4:57:20
223.00,1.00,"MELINDA","FERNANDEZ","MELINDA.FERNANDEZ@sakilacustomer.org",227.00,1.00,2/14/2006 22:04:36,2/15/2006 4:57:20
224.00,2.00,"PEARL","GARZA","PEARL.GARZA@sakilacustomer.org",228.00,1.00,2/14/2006 22:04:36,2/15/2006 4:57:20
225.00,1.00,"ARLENE","HARVEY","ARLENE.HARVEY@sakilacustomer.org",229.00,1.00,2/14/2006 22:04:36,2/15/2006 4:57:20
226.00,2.00,"MAUREEN","LITTLE","MAUREEN.LITTLE@sakilacustomer.org",230.00,1.00,2/14/2006 22:04:36,2/15/2006 4:57:20
227.00,1.00,"COLLEEN","BURTON","COLLEEN.BURTON@sakilacustomer.org",231.00,1.00,2/14/2006 22:04:36,2/15/2006 4:57:20
228.00,2.00,"ALLISON","STANLEY","ALLISON.STANLEY@sakilacustomer.org",232.00,1.00,2/14/2006 22:04:36,2/15/2006 4:57:20
229.00,1.00,"TAMARA","NGUYEN","TAMARA.NGUYEN@sakilacustomer.org",233.00,1.00,2/14/2006 22:04:36,2/15/2006 4:57:20
230.00,2.00,"JOY","GEORGE","JOY.GEORGE@sakilacustomer.org",234.00,1.00,2/14/2006 22:04:36,2/15/2006 4:57:20
231.00,1.00,"GEORGIA","JACOBS","GEORGIA.JACOBS@sakilacustomer.org",235.00,1.00,2/14/2006 22:04:36,2/15/2006 4:57:20
232.00,2.00,"CONSTANCE","REID","CONSTANCE.REID@sakilacustomer.org",236.00,1.00,2/14/2006 22:04:36,2/15/2006 4:57:20
233.00,2.00,"LILLIE","KIM","LILLIE.KIM@sakilacustomer.org",237.00,1.00,2/14/2006 22:04:36,2/15/2006 4:57:20
234.00,1.00,"CLAUDIA","FULLER","CLAUDIA.FULLER@sakilacustomer.org",238.00,1.00,2/14/2006 22:04:36,2/15/2006 4:57:20
235.00,1.00,"JACKIE","LYNCH","JACKIE.LYNCH@sakilacustomer.org",239.00,1.00,2/14/2006 22:04:36,2/15/2006 4:57:20
236.00,1.00,"MARCIA","DEAN","MARCIA.DEAN@sakilacustomer.org",240.00,1.00,2/14/2006 22:04:36,2/15/2006 4:57:20
237.00,1.00,"TANYA","GILBERT","TANYA.GILBERT@sakilacustomer.org",241.00,1.00,2/14/2006 22:04:36,2/15/2006 4:57:20
238.00,1.00,"NELLIE","GARRETT","NELLIE.GARRETT@sakilacustomer.org",242.00,1.00,2/14/2006 22:04:36,2/15/2006 4:57:20
239.00,2.00,"MINNIE","ROMERO","MINNIE.ROMERO@sakilacustomer.org",243.00,1.00,2/14/2006 22:04:36,2/15/2006 4:57:20
240.00,1.00,"MARLENE","WELCH","MARLENE.WELCH@sakilacustomer.org",244.00,1.00,2/14/2006 22:04:36,2/15/2006 4:57:20
241.00,2.00,"HEIDI","LARSON","HEIDI.LARSON@sakilacustomer.org",245.00,0.00,2/14/2006 22:04:36,2/15/2006 4:57:20
242.00,1.00,"GLENDA","FRAZIER","GLENDA.FRAZIER@sakilacustomer.org",246.00,1.00,2/14/2006 22:04:36,2/15/2006 4:57:20
243.00,1.00,"LYDIA","BURKE","LYDIA.BURKE@sakilacustomer.org",247.00,1.00,2/14/2006 22:04:36,2/15/2006 4:57:20
244.00,2.00,"VIOLA","HANSON","VIOLA.HANSON@sakilacustomer.org",248.00,1.00,2/14/2006 22:04:36,2/15/2006 4:57:20
245.00,1.00,"COURTNEY","DAY","COURTNEY.DAY@sakilacustomer.org",249.00,1.00,2/14/2006 22:04:36,2/15/2006 4:57:20
246.00,1.00,"MARIAN","MENDOZA","MARIAN.MENDOZA@sakilacustomer.org",250.00,1.00,2/14/2006 22:04:36,2/15/2006 4:57:20
247.00,1.00,"STELLA","MORENO","STELLA.MORENO@sakilacustomer.org",251.00,1.00,2/14/2006 22:04:36,2/15/2006 4:57:20
248.00,1.00,"CAROLINE","BOWMAN","CAROLINE.BOWMAN@sakilacustomer.org",252.00,1.00,2/14/2006 22:04:36,2/15/2006 4:57:20
249.00,2.00,"DORA","MEDINA","DORA.MEDINA@sakilacustomer.org",253.00,1.00,2/14/2006 22:04:36,2/15/2006 4:57:20
250.00,2.00,"JO","FOWLER","JO.FOWLER@sakilacustomer.org",254.00,1.00,2/14/2006 22:04:36,2/15/2006 4:57:20
251.00,2.00,"VICKIE","BREWER","VICKIE.BREWER@sakilacustomer.org",255.00,1.00,2/14/2006 22:04:36,2/15/2006 4:57:20
252.00,2.00,"MATTIE","HOFFMAN","MATTIE.HOFFMAN@sakilacustomer.org",256.00,1.00,2/14/2006 22:04:36,2/15/2006 4:57:20
253.00,1.00,"TERRY","CARLSON","TERRY.CARLSON@sakilacustomer.org",258.00,1.00,2/14/2006 22:04:36,2/15/2006 4:57:20
254.00,2.00,"MAXINE","SILVA","MAXINE.SILVA@sakilacustomer.org",259.00,1.00,2/14/2006 22:04:36,2/15/2006 4:57:20
255.00,2.00,"IRMA","PEARSON","IRMA.PEARSON@sakilacustomer.org",260.00,1.00,2/14/2006 22:04:36,2/15/2006 4:57:20
256.00,2.00,"MABEL","HOLLAND","MABEL.HOLLAND@sakilacustomer.org",261.00,1.00,2/14/2006 22:04:36,2/15/2006 4:57:20
257.00,2.00,"MARSHA","DOUGLAS","MARSHA.DOUGLAS@sakilacustomer.org",262.00,1.00,2/14/2006 22:04:36,2/15/2006 4:57:20
258.00,1.00,"MYRTLE","FLEMING","MYRTLE.FLEMING@sakilacustomer.org",263.00,1.00,2/14/2006 22:04:36,2/15/2006 4:57:20
259.00,2.00,"LENA","JENSEN","LENA.JENSEN@sakilacustomer.org",264.00,1.00,2/14/2006 22:04:36,2/15/2006 4:57:20
260.00,1.00,"CHRISTY","VARGAS","CHRISTY.VARGAS@sakilacustomer.org",265.00,1.00,2/14/2006 22:04:36,2/15/2006 4:57:20
261.00,1.00,"DEANNA","BYRD","DEANNA.BYRD@sakilacustomer.org",266.00,1.00,2/14/2006 22:04:36,2/15/2006 4:57:20
262.00,2.00,"PATSY","DAVIDSON","PATSY.DAVIDSON@sakilacustomer.org",267.00,1.00,2/14/2006 22:04:36,2/15/2006 4:57:20
263.00,1.00,"HILDA","HOPKINS","HILDA.HOPKINS@sakilacustomer.org",268.00,1.00,2/14/2006 22:04:36,2/15/2006 4:57:20
264.00,1.00,"GWENDOLYN","MAY","GWENDOLYN.MAY@sakilacustomer.org",269.00,1.00,2/14/2006 22:04:36,2/15/2006 4:57:20
265.00,2.00,"JENNIE","TERRY","JENNIE.TERRY@sakilacustomer.org",270.00,1.00,2/14/2006 22:04:36,2/15/2006 4:57:20
266.00,2.00,"NORA","HERRERA","NORA.HERRERA@sakilacustomer.org",271.00,1.00,2/14/2006 22:04:36,2/15/2006 4:57:20
267.00,1.00,"MARGIE","WADE","MARGIE.WADE@sakilacustomer.org",272.00,1.00,2/14/2006 22:04:36,2/15/2006 4:57:20
268.00,1.00,"NINA","SOTO","NINA.SOTO@sakilacustomer.org",273.00,1.00,2/14/2006 22:04:36,2/15/2006 4:57:20
269.00,1.00,"CASSANDRA","WALTERS","CASSANDRA.WALTERS@sakilacustomer.org",274.00,1.00,2/14/2006 22:04:36,2/15/2006 4:57:20
270.00,1.00,"LEAH","CURTIS","LEAH.CURTIS@sakilacustomer.org",275.00,1.00,2/14/2006 22:04:36,2/15/2006 4:57:20
271.00,1.00,"PENNY","NEAL","PENNY.NEAL@sakilacustomer.org",276.00,0.00,2/14/2006 22:04:36,2/15/2006 4:57:20
272.00,1.00,"KAY","CALDWELL","KAY.CALDWELL@sakilacustomer.org",277.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
273.00,2.00,"PRISCILLA","LOWE","PRISCILLA.LOWE@sakilacustomer.org",278.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
274.00,1.00,"NAOMI","JENNINGS","NAOMI.JENNINGS@sakilacustomer.org",279.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
275.00,2.00,"CAROLE","BARNETT","CAROLE.BARNETT@sakilacustomer.org",280.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
276.00,1.00,"BRANDY","GRAVES","BRANDY.GRAVES@sakilacustomer.org",281.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
277.00,2.00,"OLGA","JIMENEZ","OLGA.JIMENEZ@sakilacustomer.org",282.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
278.00,2.00,"BILLIE","HORTON","BILLIE.HORTON@sakilacustomer.org",283.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
279.00,2.00,"DIANNE","SHELTON","DIANNE.SHELTON@sakilacustomer.org",284.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
280.00,2.00,"TRACEY","BARRETT","TRACEY.BARRETT@sakilacustomer.org",285.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
281.00,2.00,"LEONA","OBRIEN","LEONA.OBRIEN@sakilacustomer.org",286.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
282.00,2.00,"JENNY","CASTRO","JENNY.CASTRO@sakilacustomer.org",287.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
283.00,1.00,"FELICIA","SUTTON","FELICIA.SUTTON@sakilacustomer.org",288.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
284.00,1.00,"SONIA","GREGORY","SONIA.GREGORY@sakilacustomer.org",289.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
285.00,1.00,"MIRIAM","MCKINNEY","MIRIAM.MCKINNEY@sakilacustomer.org",290.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
286.00,1.00,"VELMA","LUCAS","VELMA.LUCAS@sakilacustomer.org",291.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
287.00,2.00,"BECKY","MILES","BECKY.MILES@sakilacustomer.org",292.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
288.00,1.00,"BOBBIE","CRAIG","BOBBIE.CRAIG@sakilacustomer.org",293.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
289.00,1.00,"VIOLET","RODRIQUEZ","VIOLET.RODRIQUEZ@sakilacustomer.org",294.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
290.00,1.00,"KRISTINA","CHAMBERS","KRISTINA.CHAMBERS@sakilacustomer.org",295.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
291.00,1.00,"TONI","HOLT","TONI.HOLT@sakilacustomer.org",296.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
292.00,2.00,"MISTY","LAMBERT","MISTY.LAMBERT@sakilacustomer.org",297.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
293.00,2.00,"MAE","FLETCHER","MAE.FLETCHER@sakilacustomer.org",298.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
294.00,2.00,"SHELLY","WATTS","SHELLY.WATTS@sakilacustomer.org",299.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
295.00,1.00,"DAISY","BATES","DAISY.BATES@sakilacustomer.org",300.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
296.00,2.00,"RAMONA","HALE","RAMONA.HALE@sakilacustomer.org",301.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
297.00,1.00,"SHERRI","RHODES","SHERRI.RHODES@sakilacustomer.org",302.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
298.00,1.00,"ERIKA","PENA","ERIKA.PENA@sakilacustomer.org",303.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
299.00,2.00,"JAMES","GANNON","JAMES.GANNON@sakilacustomer.org",304.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
300.00,1.00,"JOHN","FARNSWORTH","JOHN.FARNSWORTH@sakilacustomer.org",305.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
301.00,2.00,"ROBERT","BAUGHMAN","ROBERT.BAUGHMAN@sakilacustomer.org",306.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
302.00,1.00,"MICHAEL","SILVERMAN","MICHAEL.SILVERMAN@sakilacustomer.org",307.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
303.00,2.00,"WILLIAM","SATTERFIELD","WILLIAM.SATTERFIELD@sakilacustomer.org",308.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
304.00,2.00,"DAVID","ROYAL","DAVID.ROYAL@sakilacustomer.org",309.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
305.00,1.00,"RICHARD","MCCRARY","RICHARD.MCCRARY@sakilacustomer.org",310.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
306.00,1.00,"CHARLES","KOWALSKI","CHARLES.KOWALSKI@sakilacustomer.org",311.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
307.00,2.00,"JOSEPH","JOY","JOSEPH.JOY@sakilacustomer.org",312.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
308.00,1.00,"THOMAS","GRIGSBY","THOMAS.GRIGSBY@sakilacustomer.org",313.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
309.00,1.00,"CHRISTOPHER","GRECO","CHRISTOPHER.GRECO@sakilacustomer.org",314.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
310.00,2.00,"DANIEL","CABRAL","DANIEL.CABRAL@sakilacustomer.org",315.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
311.00,2.00,"PAUL","TROUT","PAUL.TROUT@sakilacustomer.org",316.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
312.00,2.00,"MARK","RINEHART","MARK.RINEHART@sakilacustomer.org",317.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
313.00,2.00,"DONALD","MAHON","DONALD.MAHON@sakilacustomer.org",318.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
314.00,1.00,"GEORGE","LINTON","GEORGE.LINTON@sakilacustomer.org",319.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
315.00,2.00,"KENNETH","GOODEN","KENNETH.GOODEN@sakilacustomer.org",320.00,0.00,2/14/2006 22:04:37,2/15/2006 4:57:20
316.00,1.00,"STEVEN","CURLEY","STEVEN.CURLEY@sakilacustomer.org",321.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
317.00,2.00,"EDWARD","BAUGH","EDWARD.BAUGH@sakilacustomer.org",322.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
318.00,1.00,"BRIAN","WYMAN","BRIAN.WYMAN@sakilacustomer.org",323.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
319.00,2.00,"RONALD","WEINER","RONALD.WEINER@sakilacustomer.org",324.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
320.00,2.00,"ANTHONY","SCHWAB","ANTHONY.SCHWAB@sakilacustomer.org",325.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
321.00,1.00,"KEVIN","SCHULER","KEVIN.SCHULER@sakilacustomer.org",326.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
322.00,1.00,"JASON","MORRISSEY","JASON.MORRISSEY@sakilacustomer.org",327.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
323.00,2.00,"MATTHEW","MAHAN","MATTHEW.MAHAN@sakilacustomer.org",328.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
324.00,2.00,"GARY","COY","GARY.COY@sakilacustomer.org",329.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
325.00,1.00,"TIMOTHY","BUNN","TIMOTHY.BUNN@sakilacustomer.org",330.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
326.00,1.00,"JOSE","ANDREW","JOSE.ANDREW@sakilacustomer.org",331.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
327.00,2.00,"LARRY","THRASHER","LARRY.THRASHER@sakilacustomer.org",332.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
328.00,2.00,"JEFFREY","SPEAR","JEFFREY.SPEAR@sakilacustomer.org",333.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
329.00,2.00,"FRANK","WAGGONER","FRANK.WAGGONER@sakilacustomer.org",334.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
330.00,1.00,"SCOTT","SHELLEY","SCOTT.SHELLEY@sakilacustomer.org",335.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
331.00,1.00,"ERIC","ROBERT","ERIC.ROBERT@sakilacustomer.org",336.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
332.00,1.00,"STEPHEN","QUALLS","STEPHEN.QUALLS@sakilacustomer.org",337.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
333.00,2.00,"ANDREW","PURDY","ANDREW.PURDY@sakilacustomer.org",338.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
334.00,2.00,"RAYMOND","MCWHORTER","RAYMOND.MCWHORTER@sakilacustomer.org",339.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
335.00,1.00,"GREGORY","MAULDIN","GREGORY.MAULDIN@sakilacustomer.org",340.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
336.00,1.00,"JOSHUA","MARK","JOSHUA.MARK@sakilacustomer.org",341.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
337.00,1.00,"JERRY","JORDON","JERRY.JORDON@sakilacustomer.org",342.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
338.00,1.00,"DENNIS","GILMAN","DENNIS.GILMAN@sakilacustomer.org",343.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
339.00,2.00,"WALTER","PERRYMAN","WALTER.PERRYMAN@sakilacustomer.org",344.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
340.00,1.00,"PATRICK","NEWSOM","PATRICK.NEWSOM@sakilacustomer.org",345.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
341.00,1.00,"PETER","MENARD","PETER.MENARD@sakilacustomer.org",346.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
342.00,1.00,"HAROLD","MARTINO","HAROLD.MARTINO@sakilacustomer.org",347.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
343.00,1.00,"DOUGLAS","GRAF","DOUGLAS.GRAF@sakilacustomer.org",348.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
344.00,1.00,"HENRY","BILLINGSLEY","HENRY.BILLINGSLEY@sakilacustomer.org",349.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
345.00,1.00,"CARL","ARTIS","CARL.ARTIS@sakilacustomer.org",350.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
346.00,1.00,"ARTHUR","SIMPKINS","ARTHUR.SIMPKINS@sakilacustomer.org",351.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
347.00,2.00,"RYAN","SALISBURY","RYAN.SALISBURY@sakilacustomer.org",352.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
348.00,2.00,"ROGER","QUINTANILLA","ROGER.QUINTANILLA@sakilacustomer.org",353.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
349.00,2.00,"JOE","GILLILAND","JOE.GILLILAND@sakilacustomer.org",354.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
350.00,1.00,"JUAN","FRALEY","JUAN.FRALEY@sakilacustomer.org",355.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
351.00,1.00,"JACK","FOUST","JACK.FOUST@sakilacustomer.org",356.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
352.00,1.00,"ALBERT","CROUSE","ALBERT.CROUSE@sakilacustomer.org",357.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
353.00,1.00,"JONATHAN","SCARBOROUGH","JONATHAN.SCARBOROUGH@sakilacustomer.org",358.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
354.00,2.00,"JUSTIN","NGO","JUSTIN.NGO@sakilacustomer.org",359.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
355.00,2.00,"TERRY","GRISSOM","TERRY.GRISSOM@sakilacustomer.org",360.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
356.00,2.00,"GERALD","FULTZ","GERALD.FULTZ@sakilacustomer.org",361.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
357.00,1.00,"KEITH","RICO","KEITH.RICO@sakilacustomer.org",362.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
358.00,2.00,"SAMUEL","MARLOW","SAMUEL.MARLOW@sakilacustomer.org",363.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
359.00,2.00,"WILLIE","MARKHAM","WILLIE.MARKHAM@sakilacustomer.org",364.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
360.00,2.00,"RALPH","MADRIGAL","RALPH.MADRIGAL@sakilacustomer.org",365.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
361.00,2.00,"LAWRENCE","LAWTON","LAWRENCE.LAWTON@sakilacustomer.org",366.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
362.00,1.00,"NICHOLAS","BARFIELD","NICHOLAS.BARFIELD@sakilacustomer.org",367.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
363.00,2.00,"ROY","WHITING","ROY.WHITING@sakilacustomer.org",368.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
